planet,x,y,affiliation,pagerank,betweeness
Targon,919.0,274.0,null,0.21647628287918094,816.6843990153657
Tarhassan,351.0,-170.0,null,1.1979266660493766,25439.582456155495
Taris,231.0,240.0,Neutral,0.4064865519886278,190227.18064150048
Tarmidia,395.0,-349.0,null,1.156967800165887,2577.4091053075026
Tarnoonga,619.0,-763.0,null,0.8948183759640923,3533.7902346028795
Taroon,234.0,-1027.0,null,0.3854183470905803,4767.524367353777
Tarsa,89.0,-757.0,null,0.2870365211276965,1470.309977258674
Tarsunt,620.0,-437.0,null,1.4637694813009967,18628.9196996363
Tasariq,-173.0,-415.0,null,0.5125173930518242,4464.306372549018
Tashtor Seneca,-196.366,-633.487,null,1.7705520349531783,0.0
Taskeed,779.0,267.0,null,0.5136928568558748,19613.75765949132
Taspir,-139.0,540.0,null,0.6718068392840283,8088.1432389220945
Tatooine,644.386,-673.274,Neutral,1.6312171128338298,12313.722549207696
Tauber,74.273,-456.944,null,1.4907097932083955,4420.770326599466
Taul,-138.0,-804.0,null,0.31640756578385465,405.4819814577541
Teardrop,193.0,22.0,null,1.1450051709977696,13413.532548067666
Tekurr'k,24.0,-810.0,null,0.6836283050726835,4566.354381871545
Telerath,223.766,210.709,null,1.6095199609091793,2049.77421493567
Telkur Station,311.0,19.0,null,1.4493429898775736,68897.16968489162
Telos,580.0,593.0,Dark Side,3.2744556860473346,35.08690476190476
Telti,237.0,-43.0,null,0.3087691797173515,7477.490888802015
Tenara,585.0,328.0,null,0.6558792830571009,89280.2877254965
Tepasi,89.481,18.076,null,1.131355224347035,295117.5043150802
Terephon,335.0,38.0,null,2.1444562098605875,41733.64675655845
Terman,764.0,176.0,null,5.162062161689851,527.1288485056805
Terminus,-33.0,-1057.0,null,1.0322262368666306,21978.907936507934
Terrijo,358.0,-225.0,null,0.32285054920918393,1551.6764953684312
Tertiary Feswe,404.845,393.836,null,1.8680077999504507,41126.11617249972
Tertiary Kesmere,99.0,538.0,null,0.48916599974248387,1193.5711631921693
Teth,911.875,-210.191,Neutral,2.307386455528516,32146.384681418676
Teyr Vulvarch,74.0,-341.0,null,2.0692591946244434,66666.52585128866
Thaere,308.0,-458.0,null,1.850942124420977,43617.31305469438
Thakwaa,-272.0,-977.0,null,0.4628687318655794,2579.145016098831
Thanium,692.216,386.852,null,0.8691748646090042,99786.05915374336
Thape,589.0,-503.0,null,0.9600601677006315,132121.92172822365
Thassia,438.85400000000004,535.4133333333333,null,0.4715732490423717,6060.7283639618345
The Cometwash,527.725,377.638,null,0.74941994434424,61512.89973492482
The Godsheart,849.0,-169.0,null,0.3338517216070869,19245.436571817376
The Maw,876.0,-34.0,null,1.8941095985733598,1721.3163483575245
The Red Twins,-268.0,291.0,null,0.38721360498553914,991.9075757575757
The Redoubt,-338.0,271.0,null,0.3769822735838335,2299.455485304169
The Ring,-32.0,-853.0,null,1.2069598180845973,4136.651256371102
The Wheel,628.962,251.862,null,0.6794015365068911,47056.82208639743
Thearterra,-671.0,189.0,null,0.15000000000000002,0.0
Thebeon,-39.0,-229.0,null,0.19209436322915674,516.9820372199754
Thermon,68.0,-703.0,null,0.5209666460250935,5710.415210948419
Theselon,340.0,19.0,null,0.45375398497717107,284.52013162276216
Thesme,336.0,436.0,null,1.6387787680197297,611.653314659197
Thila,543.0,520.0,null,0.511588627995611,2.4
Thisspias,322.0,125.0,null,1.5040272948287663,41605.32871528943
Thoadeye,181.0,-101.0,null,0.3949828338011903,278.39533802254397
Thokos,55.0,97.0,null,2.548181169759816,11711.502788333866
Thoksia,545.8473333333334,-305.06733333333335,null,1.7521710156090957,5413.532392536673
Tholatin,405.0,-18.0,null,1.370710364722618,4235.893878804199
Thomork,101.0,-252.0,null,0.37599753544689124,199.12415739948713
ThonBoka,916.0,188.0,null,0.30615708748591364,4941.849999999998
Thonner,-325.171,-689.05,null,0.8920137100842817,14823.327671422054
Thoran,627.928,-463.609,null,0.8733573685203393,3979.9148248975384
Thorgeld,86.0,89.0,null,1.3369143963896792,29928.939777803556
Thosa,628.0,565.0,null,0.25320203792051366,10553.421081678083
Thracior,-31.0,-267.0,null,0.4616647056703195,18482.34971301676
Thrakia,364.0,93.0,null,0.5313678001584565,14027.76131047632
Thrantin,-146.0,94.0,null,0.24340190464816375,24.666666666666664
Thule,504.0,411.0,null,0.3047821277921368,1.95
Thull's Vault,-66.0,-854.0,null,1.218815627621271,142.41666666666666
Thustra,383.0,286.0,null,0.6159100403219868,2920.322167408944
Thyferra,86.0,-480.0,null,0.9083517886689898,2183.529022544912
Tibrin,100.0,-831.0,null,0.20206270528114947,44.33730158730158
Tibro,232.0,64.0,null,0.5392283779748438,1836.1758853734048
Tierfon,364.0,242.0,null,0.5135627164642286,2710.7051149114527
Timora,-430.0,-691.0,null,0.2054286697835148,5.666666666666666
Tinallis,21.0,-867.0,null,0.4813781112310406,2524.369412878788
Tinnel,187,-216,null,0.8104832499602554,136243.05032643574
Tinoon,-13.0,-848.0,null,0.8295785745204296,39717.585621464146
Tinta,345.0,87.0,null,0.3030659083963133,1739.0
Tion,773.045,407.979,null,1.8455403433038327,97280.79035099177
Tirahnn,262.46,119.502,null,0.9260049904469133,329690.32448791823
Tirsa,705.0,560.0,null,0.430892983757736,16058.122439266428
Tisht,825.0,-183.0,null,0.7001832942800968,6527.171173465137
Tiss'sharl,694.0,531.0,null,0.2818523635799645,8862.421081678081
Tlactehon,305.348,-395.425,null,1.3063675606464968,186658.93829746384
Togominda,-34.0,-844.0,null,0.4388616443303364,33745.84561792709
Togoria,435.0,98.0,null,0.5656629492418722,50226.56844634733
Tokmia,-63.0,-861.0,null,0.8479577817018593,4731.596715010755
Tol Amn,695.0,-109.0,null,1.7037146773935303,34955.06574979191
Tomo-Reth,25.0,-442.0,null,2.6912320593200727,25992.492402858203
Toola,766.0,429.0,null,1.818777840041058,5267.229038281979
Toong'l,841.0,266.0,null,0.20206270528114947,2485.7106782106775
Toprawa,439.0,496.0,null,1.6517058128312279,5568.4
Torn Station,457.467,-0.527,null,0.4095851833348092,73147.86513550786
Torolis,597.0,-373.0,null,1.6641519365995505,78470.14812464049
Torque,461.36,381.023,null,1.145735173342566,62608.009636851995
Tosste,33.685,-989.33,null,2.3453112196484462,73866.07038805721
Tothis,756.0,694.0,null,0.3109532027847001,105.99999999999999
Tovarskl,-137.0,555.0,null,0.57994370732056,2654.5267937799244
Toydaria,640.0,-160.0,null,1.6113469388097577,22623.919485429673
Trammen,319.0,-183.0,null,0.8751736033470429,37723.59847211304
Trammis,964.0,107.0,null,0.8905541487900799,8979.333333333387
Trancret,594.0,262.0,null,0.7926412834896225,1339.941863303628
Trandosha,473.695,13.126,Neutral,0.9495147199770013,0.5833333333333333
Transel,55.0,-343.0,null,0.36644600205631944,12065.517805723688
Tranthellix,90.0,-867.0,null,0.5362620494636753,13772.249311089061
Trantor,160.0,-82.0,null,0.34795348743875,1651.125
Trasse,525.0,171.0,null,0.23701179849897805,1270.4357490087536
Trassitan,22.0,690.0,null,0.7593986518053338,4769.992743397264
Tregillis,163.0,-506.0,null,0.7538748395403919,43899.376862359844
Trellen,164.292,-100.458,null,1.3636572295490708,8146.5789630344525
Trenwyth,-234.0,-680.0,null,0.15000000000000002,0.0
Trevi,230.0,-781.0,null,0.6124756121488677,7516.673744625798
Trevura,-85.0,-490.0,null,0.260869511831788,639.1588957822813
Trian,634.0,622.0,null,0.49651354297888994,0.0
Triewahl,172.0,221.0,null,0.9582252638861244,1390.115036733419
Triffis,342.0,-598.0,null,0.8127953648857907,15027.010411091163
Trigalis,417.0,-740.0,null,1.2407349816407565,1316.4663940299963
Trindello,-335.097,-682.185,null,1.423492000376814,16809.798663015186
Trinovat,409.0,328.0,null,1.20081468065547,48226.95894281583
Triton,160.217,-885.526,null,1.5502173918079007,34422.164207330025
Trogan,678.0,208.0,null,1.046211173292488,20087.050744494903
Troiken,726.0,568.0,null,1.373511807854717,75217.57146040234
Troos,568.0,487.0,null,0.5831922216529718,0.0
Troska,-149.0,336.0,null,0.4988838615467148,26674.899735262567
Trunska,-157.0,-353.0,null,0.43554303713401227,508.93135968458006
Truuine,371.0,-127.0,null,1.1888039925889413,12012.009626789282
Tshindral,190.0,-747.0,null,0.6170795055937985,22211.56786319044
Tsoss Beacon,54.0,-145.0,null,0.1904761828766213,5.5
Tsyk,862.0,-393.0,null,0.6583858717192915,24762.6203519791
Tumani,360.0,39.0,null,0.50594111888424,3480.0
Tund,900.0,151.0,null,0.30978678272878374,1812.4606234984908
Turkana,875.717,375.847,null,1.1977903136666512,78381.63388599792
Twith,-23.0,57.0,null,0.933586227812772,104669.61120130298
Tyed Kant,145.455,-23.628,null,0.5379797113138157,481026.79570347874
Tyluun,10.0,-880.0,null,0.3886294894671594,10286.704274197316
Tynna,247.0,-457.0,null,1.050648303472315,157416.97326253421
Tythe,578.0,-626.0,null,0.7806105003852459,25467.70610938267
Tython,77.0,-47.0,null,0.2309523657532425,4.0
Tyus Cluster,205.0,-622.0,null,1.7928939041894942,13124.338345557004
Uaua,958.0,138.0,null,0.3734105938801651,3575.209523809524
Uba,-190.0,329.0,null,0.32140658480533724,59554.11772651023
Ubrikkia,564.0,-3.0,null,0.335000051585396,89.93701298701308
Ukatis,24.0,-556.0,null,0.3013729219631836,4828.266613599937
Ukio,732.912,-533.48,null,1.5716485989994369,3897.2776090209563
Ulda Frav,411.0,-118.0,null,0.4351543827014767,55351.3219545054
Ulicia,757.0,625.0,null,0.35758407812350307,14.833333333333332
Ulmatra,796.197,-17.688,null,2.253658163630682,185515.18107717944
Ultaar,633.0,136.0,null,0.15000000000000002,0.0
Umbara,407.537,-18.49,Neutral,0.48311235951112613,325554.4567799022
Umgul,216.0,-689.0,null,0.3058706551280093,3057.8569012515313
Umthyg,-38.0,-875.0,null,1.8185569807441524,39896.45588810638
Unagin,895.0,-371.0,null,1.3710149009751937,53736.06180681798
Uogo'cor,568.0,-60.0,null,0.6984386265850263,196059.7936230127
Uphrades,167.0,187.0,null,1.575615907603564,105460.43449403066
Uquine,206.195,-33.687,null,1.7556169432819073,236703.816713893
UR-1060,-343.0,-648.0,null,1.3393503433985237,121.3798701298701
UR-2650,-343.0,-618.0,null,1.0021145153213438,1840.9709257290315
UR-3741,-331.0,-670.0,null,1.1389628263915959,2058.7504329004328
UR-8827,-330.0,-697.0,null,1.2496950676034462,1409.9132034632191
UR-9353,-343.0,-684.0,null,0.9994455962260296,9995.508263151078
Urce,52.0,315.0,null,0.5539602360617601,24443.703047932464
Urdur,711.0,570.0,null,0.4319322467538581,1128.3309523809314
Usk,841.0,-31.0,null,0.7899604474610177,3770.7481487346067
Usnia,0.0,-810.0,null,0.477164800078299,10329.35367045518
Usta,531.517,392.19,null,0.6525805034876098,60912.09647579792
Ut,353.0,0.0,null,0.6691427176612493,18118.704540586143
Utapau,205.724,-984.382,Neutral,0.41731980580378575,6415.818489741446
Utaruun,629.366,-666.814,null,1.072273758471125,25312.310068346324
Utegetu Nebula,-273.0,130.0,null,0.3435998547165171,20.4
Utrost,33.0,34.0,null,0.8134205738847751,3389.162660427745
Uviuy Exen,55.282,89.184,null,2.8177732697609374,322220.6474652363
Uyter,452.871,71.904,null,0.9044362626585499,364351.0824572913
Vaal,487.408,400.034,null,0.37081758493684075,32055.263315954933
Vaathkree,726.0,149.0,null,2.9359273333020965,1096.5835877923594
Vaced,-143.0,221.0,null,0.3243554715293978,3338.6600438269293
Vactooine,620.0,-694.0,null,2.206071519861487,4301.553025794575
Vakkar,-79.0,93.0,null,0.3582836148268834,1956.6402986506555
Vaklin,155.0,-438.0,null,0.38382569741522554,1293.240355180719
Valc,-121.0,527.0,null,0.4218847524150844,46.333333333333336
Valgauth,408.0,29.0,null,0.9770257102277834,27058.70811661432
Vallusk Cluster,501.355,383.106,null,0.9741993843990101,24371.33246060607
Valorsi,14.0,-785.0,null,0.5770460086579484,7127.66371741684
Valrar,-113.0,255.0,null,0.32722930241414266,10822.16406727089
Vandelhelm,176.0,-570.0,null,0.5740035866562374,71776.22061346767
Vandyne,320.0,481.0,null,0.6519824525383238,9663.833333333334
Vanik,76.0,-409.0,null,0.45137179054838883,13236.245653963273
Vanjervalis,284.0,-139.0,null,0.6770891766752367,2675.4910319589208
Vanqor,348.0,396.0,null,0.7295024241641274,29140.49356544323
Varadan,18.0,-851.0,null,0.4526532067413681,1914.1148351648344
Varl,715.0,-131.0,null,0.2501867460654028,57762.091127555504
Varonat,-61.0,-833.0,null,1.220149399416283,1312.1612554112558
Varristad,722.0,-540.0,null,1.3684324147194533,520.6253655578485
Varvrona,-32.0,615.0,null,0.5759856693121326,867.3821428571429
Vasch,698.0,-708.0,null,2.253653688128328,72.59869164016763
Vasha,-327.0,-663.0,null,0.8720630595142352,20024.095600572076
Vassek,-259.0,-759.0,null,0.6598322952325075,5487.159282834527
Vaykaaris,-39.0,-396.0,null,0.39726375400605524,10635.173797957414
Vaynai,753.0,556.0,null,0.9022940135754578,69089.4279085079
Velabri,727.0,-858.0,null,0.21527835073675652,2.75
Velga,29.0,-870.0,null,3.933364175850685,0.0
Velmor,427.0,214.0,null,0.3981011839086809,237007.0165287954
Velusia,109.0,69.0,null,0.5254202643232696,4039.4574314574306
Vena,446.0,55.0,null,0.4740792870469677,30831.284144954116
Venaari,358.0,196.0,null,0.8251150277090112,47117.59305196399
Vendaxa,399.0,-483.0,null,0.33460493075451386,77904.07795711464
Venestria,-32.0,554.0,null,0.3150482524133085,8533.666666666668
Venjagga,-54.0,10.0,null,0.7133387831926314,1006.0259342509339
Ventooine,456.0,684.0,null,0.3034283198374135,3361.237212409719
Veragi,84.0,625.0,null,0.8639895283075698,4537.645349154392
Verdanth,249.0,-728.0,null,0.540851355668666,1878.9626476464757
Vergesso,472.0,-872.0,null,2.0636253863569634,30287.512951646462
Vergill,320.0,87.0,null,0.6667900556669952,28188.543766737854
Vernet,286.0,-479.0,null,0.7433193686869896,105527.9209660595
Veron,8.0,-751.0,null,0.37302347933648866,9855.402128241669
Vestar,243.0,-1052.0,null,0.3811923511464057,68.33333333333333
Vex,-335.0,-625.0,null,0.6068450945522201,6186.937337421988
Vexta,-192.0,579.0,null,0.9809422520068826,5382.331269628816
Vicondor,-128.0,237.0,null,0.6546529642376901,230786.80812380798
Vindalia,112.0,-398.0,null,0.6485892074937398,47897.80915814701
Vinsoth,241.0,412.0,null,0.38136182942570407,2163.95
Virgillia,-261.0,-873.0,null,0.4308108663818154,10176.953948055103
Virujansi,369.413,-52.503,null,1.208715344176248,333150.2118546973
Vjun,552.0,398.0,null,0.5267212517031638,2895.600000000063
Vladet,221.0,-115.0,null,1.5164619383066102,4277.495561392202
Vogel,159.0,-687.0,null,1.1579776518973393,46110.57631327989
Vohai,312.0,-857.0,null,0.32294359249088994,195.80220081337103
Void Station,695.0,-445.0,null,0.45865060894398285,26510.105391906196
Voktunma,188.708,-172.345,null,0.8018676866555191,10313.864508672641
Voltare,-22.0,151.0,null,0.7068792723126587,1591.125800133795
Von-Alai,383.196,149.821,null,1.7382229314426918,36525.946665998
Vondarc,159.0,-645.0,null,0.865717345389594,40283.912414833096
Vontor,772.0,42.0,null,3.758889047663849,1707.6200092829843
Voom,-556.67,552.67,null,0.7691397108879956,4073.3248538011685
Voorsbain,4.0,-825.0,null,0.6433401079980328,1112.921445965843
Vor Deo,667.0,-762.0,null,0.760135159332342,769.2253159547049
Vorsia,246.0,60.0,null,0.5104463728482838,1629.9817441264458
Vortex,-94.0,254.0,null,0.27657728640086066,2643.8671761318055
Vorzyd,693.0,350.0,null,0.3428613294940557,3.333333333333333
Voss,718.0,368.0,Light Side,1.0843102694160651,18065.985485515852
Vuchelle,26.0,500.0,null,0.3681097126685024,5276.192712842659
Vulcar,20.0,-826.0,null,0.2858558748502423,8331.843163086209
Vulpter,109.0,-89.0,Neutral,0.2616754850198763,0.0
Vulta,246.0,211.0,null,1.7218626874944831,6191.063486026954
Vultar,-10.0,-73.0,null,1.8783103822915879,88711.82642349864
Vuma,112.651,-59.194,null,1.9553934655399379,8453.452277647255
Vurdon Ka,169.022,94.414,null,1.6331286810404668,50333.80417512362
Vuzsa,642.419,-657.457,null,1.2269237609186965,75574.87111998886
Vykos,94.0,437.0,null,0.4119842702829759,9693.352380952378
Wakeelmui,53.556,70.443,null,1.1654041423848456,486466.63294273004
Walalla,-193.0,-373.0,null,0.5125173930518242,30.5
Walinor,161.0,213.0,null,1.543274991829719,593.0106948240664
Wann Tsir,435.0,-332.0,null,0.3228243830158161,3958.366027958185
Wayland,246.0,209.0,null,0.8528724432314843,3645.137957537865
Weerden,-32.0,96.0,null,1.5603455510805653,261.177486720366
Wetyin's Colony,533.0,490.0,null,0.22839088240679167,23966.06477123854
Whelori,-26.0,-364.0,null,0.41627626354749614,4234.7653810274915
Wistril,-76.0,327.0,null,0.2628654753299554,6811.783333333333
Wobani,669.273,190.865,Neutral,0.5103891002997701,13298.224068558844
Wodan,372.0,45.0,null,0.5393870243255307,3429.750000000144
Womrik,588.0,-542.0,null,0.903943131143996,57794.224975934434
Woostri,161.0,-614.0,null,0.3484625973995903,52199.41350054777
Worru'du,-34.0,-72.0,null,0.4281051629734292,34.0
Wrea,720.0,-767.0,null,0.4613546334639872,1979.0902255816823
Wroona,97.0,-549.0,null,1.1814045103283535,39683.12618220341
Wukkar,56.694,-12.471,null,3.1532834847276776,90136.74387337665
Wyndigal,724.0,274.0,null,0.1904761828766213,132.83333333333334
Xa Fel,-65.0,12.0,null,0.2542216520948098,28.616666666666667
Xagobah,189.24,-871.103,null,0.6251132122015349,13025.033360677033
Xeron,159.0,-460.0,null,0.46019549285667216,0.0
Xerton,-131.0,621.0,null,0.30789126227282493,731.0323042092231
Xo,230.0,796.0,null,0.20206270528114947,425.9290000779363
Xobome,210.0,-53.0,null,1.1183870800179896,2319.3016956029933
Xochtl,416.0,387.0,null,1.4533379133351771,878.9008371418192
Xolu,760.0,-350.0,null,0.4759924836068323,43736.514828641724
Xoman,741.0,60.0,null,0.8010228116323256,5485.920756320492
Xorth,82.506,-28.363,null,0.9741413710636562,8200.182196850954
Yabol Opa,109.256,64.858,null,1.0140438989595435,16105.146897272309
Yag'Dhul,86.479,-489.864,Neutral,2.4735697096604876,131470.96661026773
Yaga Minor,-31.0,449.0,null,0.4659591499904455,204.0
Yalara,-274.0,-1140.0,null,0.15000000000000002,0.0
Yashuvhu,-589.0,16.0,null,0.3413521307777811,65.0
Yavin,458.395,398.671,null,1.6055066380001939,31763.87719393239
Yetoom,31.676666666666666,-815.7686666666667,null,0.19665785306306624,9273.629549623398
Yhifar,11.0,-725.0,null,0.40076011323625255,1556.1666550896875
Yinchorr,10.0,141.0,null,1.0625763280741858,6899.926342724239
Yitabo,590.162,-29.531,null,1.0947805423772636,111802.93668958833
Ylesia,891.0,-272.0,null,0.4910250738231694,408.22527362247564
Ylix,182.0,233.0,null,0.2241998694435532,13.85
Yn,-71.0,-406.0,null,0.41889233903698153,4005.8492806601375
Yoribuunt,741.0,143.0,null,0.23370931818229262,10.366666666666665
Yout,28.0,262.0,null,0.181875,586.0943139128559
Yulant,69.0,-31.0,null,2.5969308522534114,16457.740374500096
Yutan,474.0,-261.0,null,0.4925472427826995,55367.365515247475
Yutusk,624.0,420.0,null,1.5434374310403933,19194.153779653883
Zadaria,340.0,66.0,null,0.2991149826730447,0.0
Zaddja,-343.0,-574.0,null,0.260869511831788,0.0
Zakuul,-777.0,-320.0,null,0.30755773850685275,288.82941666176964
Zalori,394.0,44.0,null,2.7158797198714892,985.2586241726394
Zaloriis,461.0,-257.0,null,0.7696845892476869,155826.75375782908
Zamael,-60.0,-253.0,null,0.3491208600826827,7206.124242129405
Zanbar,373.4,287.645,null,1.1221948279602356,302855.00281052344
Zardossa Stix,-129.0,-332.0,null,0.4202287270806658,7316.932820835498
Zaria,1.0,-720.0,null,0.41434137860657394,18762.065648153424
Zchtek,645.0,146.0,null,0.5095668088469592,226750.51225916835
Zebitrope,875.0,181.0,null,0.27120393066227777,41933.548816703624
ZeHeth,210.0,-683.0,null,1.5732962335664977,297327.4968981335
Zeltros,353.019,-69.569,null,1.1237997390068935,406271.89272636245
Zenox Cluster,-10.0,-318.0,null,0.3766269541269906,8560.784954422366
Zephry,-71.0,-883.0,null,0.856476927561057,49810.26882182556
Zerm,826.724,-20.32,null,2.386264328642932,58590.08118675622
Zeta,-71.0,780.0,null,0.2093023097089524,1067.495477329688
Zhanox,-89.163,-853.907,null,1.499546937213728,5746.311486557416
Zhar,493.89,-718.796,null,0.6571196413195116,84023.64230128475
Zigoola,980.0,330.0,null,0.47948214524109817,36446.633885997915
Ziost,683.0,567.0,null,1.5022500359876947,5204.489933166247
Zirulast,405.0,-127.0,null,0.6394633938129919,410194.6903363369
Zisia,712.0,-14.0,null,4.002221969626847,100821.99361998666
Ziugen,882.0,-244.0,null,1.02387028832818,7559.666722901282
Zolan,487.0,-633.0,null,0.4652689537030357,1739.0
Zonama Sekot,-507.0,-396.0,null,0.5692100700652574,2177.230769209952
Zonju,-168.0,-1134.0,null,0.361250212827695,17121.248412698413
Zorbia,-327.0,-696.0,null,2.5322771009566507,4284.414935064934
Zygerria,723.0,582.0,null,0.15000000000000002,0.0
Zygia,650.2,-473.271,null,0.8932263628624407,2038.269160295696
Zyluria,33.0,-845.0,null,0.4853418756879354,295.8523391812865
Jedha,-335.869,-6.848,null,0.44519614145326986,5147.321828169792
Kiffu,120.701,192.481,null,0.3772143800830675,14392.9518237198
Eadu,909.377,-44.31,null,1.1129065683558153,39162.81965146176
Bith,156.9,-876.797,null,0.30172672869067063,13240.39622337309
<unknown_j18_yarith_2>,-104.693,-830.911,null,0.15000000000000002,0.0
<unknown_j18_yarith>,-118.333,-826.208,null,0.579345847556106,6648.823006876166
Yetoom Na Uun,31.677,-815.769,null,0.19665785306306624,2643.6237514830677
<unknown_j18_javin>,-115.529,-814.725,null,0.3960965212910049,4821.180149733307
<unknown_k18>,-74.929,-813.78,null,0.3343366709343039,31644.62255477344
Doaskin,-44.992,-810.844,null,0.4360078955626459,33514.165411916314
Ninzam,412.587,-723.114,null,0.40950315302517415,891.9983160063514
Acilaris,434.035,-711.935,null,0.5482775228513335,82024.38142992086
Seltaya Minor,264.482,-601.723,null,0.3253526447181731,5310.60092947723
Ruten,293.789,-579.989,null,0.4788913517270835,71538.42812733575
Tieos,708.727,-566.256,null,0.6269935015562307,37980.83241593237
Amthau,360.327,-466.202,null,0.6288345905794313,8723.749500314432
Mandell,619.705,-407.832,null,0.6888286720334308,21932.801715936126
Thokosia,545.847,-305.067,null,0.7367572578204379,68315.02366879905
Terr'skiar,498.0,-43.0,null,0.3072290049267406,106772.25298777122
Deysum,530.153,-58.306,null,0.4891704401633602,178787.3253182385
Bresnia,500.0,-439.0,null,0.7940168922236587,243896.8193670153
Alba-16,388.436,310.295,null,0.15000000000000002,0.0
<unknown_p6>,432.379,382.577,null,0.39115740855875364,1974.801207051785
Paqualis,96.032,165.802,null,2.613309905895134,0.0
Perithal,278.0,-380.0,null,0.5599808603049846,0.0
Rekkiad,750,590,null,0.5881421105350714,66672.28665223664
Terr'Skiar,null,null,null,0.8399776096133926,7120.284321589484
Telos IV,580.0,595.0,Dark Side,0.22492875290138512,16.787301587301588
Telos IV,580.0,595.0,Dark Side,0.22492875290138512,16.787301587301588
Praadost II,415.0,570.0,Dark Side,0.3411828728680031,9.787301587301588
Praadost II,415.0,570.0,Dark Side,0.3411828728680031,9.787301587301588
